========================================================================================Rover 1.0 201221
Voltage:  15.9
Standby
hdg:   0, bias:  98
{v   0}
{s -30}
msg: 09:41:23.409{O78}
hdg: 175, bias:  97
{s -29}
msg: 09:41:23.461{O76}
hdg: 173, bias:  97
{s -27}
msg: 09:41:23.504{O74}
hdg: 171, bias:  97
{s -25}
msg: 09:41:23.555{O73}
hdg: 170, bias:  97
{s -24}
msg: 09:41:23.606{LT22.4590}
msg: 09:41:23.617{LN8.2040}
msg: 09:41:23.627{LA226}
{lt  0.74}
msg: 09:41:23.639{O71}
hdg: 168, bias:  97
{s -22}
msg: 09:41:23.662{O70}
hdg: 167, bias:  97
{s -21}
msg: 09:41:23.706{O69}
hdg: 166, bias:  97
{s -20}
posAV: [-687.26, 2275.84]
time: 1610386883.735377
wpt: 31 raw hdg:  166.0
raw speed:  1.22
filtered EN pos: -686.96/2275.63
Filtered hdg:  166.0
Filtered speed:   0.75
Kalman pos vec: [  -2.05,   -0.41]
aiming vector: [  15.71,  -23.20]
Kalman az set to 145
{d 56.9} 
{c146} 
{ln  0.0} 
{lt  0.7} 
msg: 09:41:23.773{O68}
hdg: 165, bias:  97
{s -19}
msg: 09:41:23.805{O66}
hdg: 163, bias:  97
{s -17}
msg: 09:41:23.859{O65}
hdg: 162, bias:  97
{s -16}
msg: 09:41:23.911{O64}
hdg: 161, bias:  97
{s -15}
msg: 09:41:23.964{O63}
hdg: 160, bias:  97
{s -14}
msg: 09:41:24.013{O62}
hdg: 159, bias:  97
{s -13}
msg: 09:41:24.064{O61}
hdg: 158, bias:  97
{s -12}
msg: 09:41:24.107{O60}
hdg: 157, bias:  97
{s -11}
msg: 09:41:24.159{O59}
hdg: 156, bias:  97
{s -10}
msg: 09:41:24.211{O58}
hdg: 155, bias:  97
{s  -9}
msg: 09:41:24.313{O57}
hdg: 154, bias:  97
{s  -8}
msg: 09:41:24.355{O56}
hdg: 153, bias:  97
{s  -7}
msg: 09:41:24.407{O55}
hdg: 152, bias:  97
{s  -6}
msg: 09:41:24.509{O54}
hdg: 151, bias:  97
{s  -5}
msg: 09:41:24.561{O53}
hdg: 150, bias:  97
{s  -4}
msg: 09:41:24.623{LT22.4492}
msg: 09:41:24.633{LN8.2076}
msg: 09:41:24.644{LA180}
{lt  0.59}
posAV: [-687.56, 2274.85]
time: 1610386884.74366
wpt: 31 raw hdg:  150.0
raw speed:  1.22
filtered EN pos: -687.03/2274.89
Filtered hdg:  150.0
Filtered speed:   0.81
Kalman pos vec: [  -2.12,   -1.15]
aiming vector: [  15.71,  -23.20]
Kalman az set to 145
{d 56.4} 
{c146} 
{ln  0.0} 
{lt  0.6} 
msg: 09:41:24.770{O52}
hdg: 149, bias:  97
{s  -3}
msg: 09:41:24.861{O51}
hdg: 148, bias:  97
{s  -2}
msg: 09:41:25.114{O50}
hdg: 147, bias:  97
{s  -1}
msg: 09:41:25.215{O51}
hdg: 148, bias:  97
{s  -2}
msg: 09:41:25.509{O50}
hdg: 147, bias:  97
{s  -1}
msg: 09:41:25.626{LT22.4374}
msg: 09:41:25.641{LN8.2022}
msg: 09:41:25.655{LA153}
{lt  0.50}
posAV: [-687.11, 2273.65]
time: 1610386885.746819
wpt: 31 raw hdg:  147.0
raw speed:  1.22
filtered EN pos: -686.63/2273.89
Filtered hdg:  147.0
Filtered speed:   1.09
Kalman pos vec: [  -1.72,   -2.15]
progress vec: [   0.46,   -0.68]
xtrack vec: [   2.17,    1.48]
aiming vector: [  12.52,  -13.77]
Kalman az set to 137
{d 55.3} 
{c138} 
{ln  2.6} 
{lt  0.5} 
{s  -9}
msg: 09:41:25.962{O49}
hdg: 146, bias:  97
{s  -8}
msg: 09:41:26.063{O48}
hdg: 145, bias:  97
{s  -7}
msg: 09:41:26.118{O47}
hdg: 144, bias:  97
{s  -6}
msg: 09:41:26.411{O46}
hdg: 143, bias:  97
{s  -5}
msg: 09:41:26.514{O45}
hdg: 142, bias:  97
{s  -4}
msg: 09:41:26.564{O46}
hdg: 143, bias:  97
{s  -5}
msg: 09:41:26.616{O45}
hdg: 142, bias:  97
{s  -4}
msg: 09:41:26.639{LT22.4251}
msg: 09:41:26.651{LN8.1965}
msg: 09:41:26.662{LA162}
{lt  0.53}
posAV: [-686.63, 2272.41]
time: 1610386886.7522538
wpt: 31 raw hdg:  142.0
raw speed:  1.22
filtered EN pos: -686.10/2272.79
Filtered hdg:  142.0
Filtered speed:   1.18
Kalman pos vec: [  -1.19,   -3.25]
progress vec: [   1.14,   -1.67]
xtrack vec: [   2.33,    1.58]
aiming vector: [  12.45,  -13.33]
Kalman az set to 136
{d 54.1} 
{c137} 
{ln  2.8} 
{lt  0.5} 
{s  -5}
msg: 09:41:26.780{O44}
hdg: 141, bias:  97
{s  -4}
msg: 09:41:26.970{O43}
hdg: 140, bias:  97
{s  -3}
msg: 09:41:27.012{O42}
hdg: 139, bias:  97
{s  -2}
msg: 09:41:27.215{O43}
hdg: 140, bias:  97
{s  -3}
msg: 09:41:27.467{O42}
hdg: 139, bias:  97
{s  -2}
msg: 09:41:27.515{O41}
hdg: 138, bias:  97
{s  -1}
msg: 09:41:27.646{LT22.4132}
msg: 09:41:27.657{LN8.1886}
msg: 09:41:27.668{LA150}
{lt  0.49}
posAV: [-685.97, 2271.20]
time: 1610386887.757285
wpt: 31 raw hdg:  138.0
raw speed:  1.22
filtered EN pos: -685.44/2271.67
Filtered hdg:  138.0
Filtered speed:   1.23
Kalman pos vec: [  -0.53,   -4.37]
progress vec: [   1.86,   -2.74]
xtrack vec: [   2.39,    1.62]
aiming vector: [  12.27,  -12.93]
Kalman az set to 136
{d 52.9} 
{c137} 
{ln  2.9} 
{lt  0.5} 
msg: 09:41:27.785{O40}
hdg: 137, bias:  97
{s   0}
msg: 09:41:27.971{O41}
hdg: 138, bias:  97
{s  -1}
msg: 09:41:28.119{O40}
hdg: 137, bias:  97
{s   0}
msg: 09:41:28.621{O39}
hdg: 136, bias:  97
msg: 09:41:28.662{LT22.4035}
msg: 09:41:28.673{LN8.1785}
msg: 09:41:28.685{LA134}
{lt  0.44}
posAV: [-685.12, 2270.22]
time: 1610386888.758872
wpt: 31 raw hdg:  136.0
raw speed:  1.22
filtered EN pos: -684.69/2270.63
Filtered hdg:  136.0
Filtered speed:   1.24
Kalman pos vec: [   0.22,   -5.41]
progress vec: [   2.58,   -3.80]
xtrack vec: [   2.36,    1.60]
aiming vector: [  12.00,  -12.60]
Kalman az set to 136
{d 51.6} 
{c136} 
{ln  2.9} 
{lt  0.4} 
msg: 09:41:28.806{O40}
hdg: 137, bias:  97
msg: 09:41:28.967{O41}
hdg: 138, bias:  97
{s  -1}
msg: 09:41:29.374{O40}
hdg: 137, bias:  97
{s   0}
msg: 09:41:29.424{O41}
hdg: 138, bias:  97
{s  -1}
msg: 09:41:29.619{O40}
hdg: 137, bias:  97
{s   0}
msg: 09:41:29.663{LT22.3938}
msg: 09:41:29.674{LN8.1684}
msg: 09:41:29.685{LA135}
{lt  0.44}
posAV: [-684.27, 2269.23]
time: 1610386889.765769
wpt: 31 raw hdg:  137.0
raw speed:  1.22
filtered EN pos: -683.89/2269.61
Filtered hdg:  138.0
Filtered speed:   1.26
Kalman pos vec: [   1.02,   -6.43]
progress vec: [   3.31,   -4.87]
xtrack vec: [   2.29,    1.55]
aiming vector: [  11.69,  -12.29]
Kalman az set to 136
{d 50.3} 
{c136} 
{ln  2.8} 
{lt  0.4} 
msg: 09:41:30.320{O39}
hdg: 136, bias:  97
msg: 09:41:30.375{O40}
hdg: 137, bias:  97
msg: 09:41:30.673{O41}
hdg: 138, bias:  97
{s  -1}
msg: 09:41:30.684{LT22.3834}
msg: 09:41:30.696{LN8.1587}
msg: 09:41:30.707{LA142}
{lt  0.47}
posAV: [-683.46, 2268.18]
time: 1610386890.7674265
wpt: 31 raw hdg:  138.0
raw speed:  1.22
filtered EN pos: -683.09/2268.55
Filtered hdg:  139.0
Filtered speed:   1.29
Kalman pos vec: [   1.82,   -7.49]
progress vec: [   4.05,   -5.97]
xtrack vec: [   2.23,    1.52]
aiming vector: [  11.38,  -11.96]
Kalman az set to 136
{d 48.9} 
{c136} 
{ln  2.7} 
{lt  0.5} 
msg: 09:41:30.827{O40}
hdg: 137, bias:  97
{s   0}
msg: 09:41:31.024{O41}
hdg: 138, bias:  97
{s  -1}
msg: 09:41:31.123{O40}
hdg: 137, bias:  97
{s   0}
msg: 09:41:31.222{O41}
hdg: 138, bias:  97
{s  -1}
msg: 09:41:31.472{O42}
hdg: 139, bias:  97
{s  -2}
msg: 09:41:31.524{O41}
hdg: 138, bias:  97
{s  -1}
msg: 09:41:31.691{LT22.3733}
msg: 09:41:31.701{LN8.1490}
msg: 09:41:31.715{LA144}
{lt  0.47}
posAV: [-682.65, 2267.16]
time: 1610386891.7759678
wpt: 31 raw hdg:  138.0
raw speed:  1.22
filtered EN pos: -682.31/2267.48
Filtered hdg:  140.0
Filtered speed:   1.28
Kalman pos vec: [   2.60,   -8.56]
progress vec: [   4.80,   -7.07]
xtrack vec: [   2.20,    1.49]
aiming vector: [  11.10,  -11.62]
Kalman az set to 136
{d 47.6} 
{c136} 
{ln  2.7} 
{lt  0.5} 
msg: 09:41:31.974{O40}
hdg: 137, bias:  97
{s   0}
msg: 09:41:32.425{O39}
hdg: 136, bias:  97
msg: 09:41:32.476{O40}
hdg: 137, bias:  97
msg: 09:41:32.701{LT22.3628}
msg: 09:41:32.711{LN8.1385}
msg: 09:41:32.722{LA136}
{lt  0.45}
posAV: [-681.77, 2266.09]
time: 1610386892.781321
wpt: 31 raw hdg:  137.0
raw speed:  1.22
filtered EN pos: -681.50/2266.38
Filtered hdg:  139.0
Filtered speed:   1.31
Kalman pos vec: [   3.41,   -9.66]
progress vec: [   5.56,   -8.20]
xtrack vec: [   2.15,    1.46]
aiming vector: [  10.80,  -11.28]
Kalman az set to 136
{d 46.3} 
{c136} 
{ln  2.6} 
{lt  0.4} 
msg: 09:41:33.325{O39}
hdg: 136, bias:  97
msg: 09:41:33.476{O40}
hdg: 137, bias:  97
msg: 09:41:33.709{LT22.3535}
msg: 09:41:33.719{LN8.1259}
msg: 09:41:33.729{LA130}
{lt  0.43}
posAV: [-680.71, 2265.15]
time: 1610386893.7905006
wpt: 31 raw hdg:  137.0
raw speed:  1.22
filtered EN pos: -680.62/2265.30
Filtered hdg:  139.0
Filtered speed:   1.32
Kalman pos vec: [   4.29,  -10.74]
progress vec: [   6.35,   -9.35]
xtrack vec: [   2.05,    1.39]
aiming vector: [  10.44,  -10.96]
Kalman az set to 136
{d 44.9} 
{c136} 
{ln  2.5} 
{lt  0.4} 
msg: 09:41:34.230{O39}
hdg: 136, bias:  97
msg: 09:41:34.380{O40}
hdg: 137, bias:  97
msg: 09:41:34.432{O41}
hdg: 138, bias:  97
{s  -1}
msg: 09:41:34.579{O40}
hdg: 137, bias:  97
{s   0}
msg: 09:41:34.717{LT22.3430}
msg: 09:41:34.727{LN8.1155}
msg: 09:41:34.737{LA141}
{lt  0.46}
msg: 09:41:34.749{O41}
hdg: 138, bias:  97
{s  -1}
posAV: [-679.84, 2264.09]
time: 1610386894.7953486
wpt: 31 raw hdg:  138.0
raw speed:  1.22
filtered EN pos: -679.75/2264.22
Filtered hdg:  140.0
Filtered speed:   1.32
Kalman pos vec: [   5.16,  -11.82]
progress vec: [   7.12,  -10.49]
xtrack vec: [   1.96,    1.33]
aiming vector: [  10.09,  -10.65]
Kalman az set to 136
{d 43.5} 
{c137} 
{ln  2.4} 
{lt  0.5} 
msg: 09:41:34.985{O40}
hdg: 137, bias:  97
{s   0}
msg: 09:41:35.240{O39}
hdg: 136, bias:  97
msg: 09:41:35.288{O40}
hdg: 137, bias:  97
msg: 09:41:35.631{O41}
hdg: 138, bias:  97
{s  -1}
msg: 09:41:35.731{LT22.3326}
msg: 09:41:35.742{LN8.1054}
msg: 09:41:35.753{LA142}
{lt  0.47}
posAV: [-679.00, 2263.03]
time: 1610386895.8036122
wpt: 31 raw hdg:  138.0
raw speed:  1.22
filtered EN pos: -678.91/2263.15
Filtered hdg:  140.0
Filtered speed:   1.30
Kalman pos vec: [   6.00,  -12.89]
progress vec: [   7.88,  -11.61]
xtrack vec: [   1.88,    1.28]
aiming vector: [   9.76,  -10.32]
Kalman az set to 136
{d 42.1} 
{c137} 
{ln  2.3} 
{lt  0.5} 
msg: 09:41:36.189{O40}
hdg: 137, bias:  97
{s   0}
msg: 09:41:36.432{O41}
hdg: 138, bias:  97
{s  -1}
msg: 09:41:36.636{O42}
hdg: 139, bias:  97
{s  -2}
msg: 09:41:36.734{LT22.3222}
msg: 09:41:36.744{LN8.0946}
msg: 09:41:36.755{LA146}
{lt  0.48}
msg: 09:41:36.790{O41}
hdg: 138, bias:  97
{s  -1}
posAV: [-678.09, 2261.98]
time: 1610386896.8061311
wpt: 31 raw hdg:  138.0
raw speed:  1.22
filtered EN pos: -678.06/2262.07
Filtered hdg:  140.0
Filtered speed:   1.32
Kalman pos vec: [   6.85,  -13.97]
progress vec: [   8.65,  -12.75]
xtrack vec: [   1.80,    1.22]
aiming vector: [   9.42,  -10.00]
Kalman az set to 136
{d 40.7} 
{c137} 
{ln  2.2} 
{lt  0.5} 
msg: 09:41:36.852{O40}
hdg: 137, bias:  97
{s   0}
msg: 09:41:36.890{O41}
hdg: 138, bias:  97
{s  -1}
msg: 09:41:37.439{O40}
hdg: 137, bias:  97
{s   0}
msg: 09:41:37.537{O41}
hdg: 138, bias:  97
{s  -1}
msg: 09:41:37.590{O42}
hdg: 139, bias:  97
{s  -2}
msg: 09:41:37.642{O41}
hdg: 138, bias:  97
{s  -1}
msg: 09:41:37.752{LT22.3117}
msg: 09:41:37.764{LN8.0845}
msg: 09:41:37.774{LA143}
{lt  0.47}
posAV: [-677.25, 2260.92]
time: 1610386897.8068898
wpt: 31 raw hdg:  138.0
raw speed:  1.22
filtered EN pos: -677.21/2261.00
Filtered hdg:  141.0
Filtered speed:   1.31
Kalman pos vec: [   7.70,  -15.04]
progress vec: [   9.42,  -13.88]
xtrack vec: [   1.72,    1.17]
aiming vector: [   9.08,   -9.68]
Kalman az set to 136
{d 39.4} 
{c137} 
{ln  2.1} 
{lt  0.5} 
msg: 09:41:38.393{O42}
hdg: 139, bias:  97
{s  -2}
msg: 09:41:38.494{O41}
hdg: 138, bias:  97
{s  -1}
msg: 09:41:38.758{LT22.3006}
msg: 09:41:38.768{LN8.0744}
msg: 09:41:38.781{LA144}
{lt  0.47}
posAV: [-676.40, 2259.79]
time: 1610386898.814421
wpt: 31 raw hdg:  138.0
raw speed:  1.22
filtered EN pos: -676.35/2259.89
Filtered hdg:  141.0
Filtered speed:   1.33
Kalman pos vec: [   8.56,  -16.15]
progress vec: [  10.20,  -15.03]
xtrack vec: [   1.64,    1.12]
aiming vector: [  12.29,  -14.57]
Kalman az set to 139
{d 38.0} 
{c140} 
{ln  2.0} 
{lt  0.5} 
COG base course: [   9.57,  -11.41]
cogBase: Compass bias was 97 now 98
{s   0}
msg: 09:41:39.094{O42}
hdg: 140, bias:  98
msg: 09:41:39.196{O41}
hdg: 139, bias:  98
{s   1}
msg: 09:41:39.245{O42}
hdg: 140, bias:  98
{s   0}
msg: 09:41:39.769{LT22.2898}
msg: 09:41:39.781{LN8.0644}
msg: 09:41:39.791{LA139}
{lt  0.46}
posAV: [-675.56, 2258.70]
time: 1610386899.8154361
wpt: 31 raw hdg:  140.0
raw speed:  1.22
filtered EN pos: -675.51/2258.80
Filtered hdg:  143.0
Filtered speed:   1.32
Kalman pos vec: [   9.40,  -17.24]
progress vec: [  10.98,  -16.17]
xtrack vec: [   1.58,    1.07]
aiming vector: [  11.84,  -14.05]
Kalman az set to 139
{d 36.6} 
{c140} 
{ln  1.9} 
{lt  0.5} 
msg: 09:41:39.896{O43}
hdg: 141, bias:  98
{s  -1}
msg: 09:41:40.598{O42}
hdg: 140, bias:  98
{s   0}
msg: 09:41:40.778{LT22.2782}
msg: 09:41:40.789{LN8.0539}
msg: 09:41:40.800{LA144}
{lt  0.47}
posAV: [-674.68, 2257.52]
time: 1610386900.8233085
wpt: 31 raw hdg:  140.0
raw speed:  1.22
filtered EN pos: -674.66/2257.62
Filtered hdg:  143.0
Filtered speed:   1.36
Kalman pos vec: [  10.25,  -18.42]
progress vec: [  11.79,  -17.37]
xtrack vec: [   1.54,    1.04]
aiming vector: [  11.39,  -13.47]
Kalman az set to 139
{d 35.1} 
{c140} 
{ln  1.9} 
{lt  0.5} 
msg: 09:41:40.894{O43}
hdg: 141, bias:  98
{s  -1}
msg: 09:41:41.698{O44}
hdg: 142, bias:  98
{s  -2}
msg: 09:41:41.791{LT22.2674}
msg: 09:41:41.802{LN8.0446}
msg: 09:41:41.814{LA143}
{lt  0.47}
posAV: [-673.90, 2256.43]
time: 1610386901.8312445
wpt: 31 raw hdg:  142.0
raw speed:  1.22
filtered EN pos: -673.86/2256.51
Filtered hdg:  145.0
Filtered speed:   1.31
Kalman pos vec: [  11.05,  -19.53]
progress vec: [  12.56,  -18.51]
xtrack vec: [   1.51,    1.03]
aiming vector: [  10.98,  -12.93]
Kalman az set to 139
{d 33.8} 
{c140} 
{ln  1.8} 
{lt  0.5} 
msg: 09:41:41.899{O43}
hdg: 141, bias:  98
{s  -1}
msg: 09:41:41.997{O44}
hdg: 142, bias:  98
{s  -2}
msg: 09:41:42.095{O43}
hdg: 141, bias:  98
{s  -1}
msg: 09:41:42.603{O42}
hdg: 140, bias:  98
{s   0}
msg: 09:41:42.701{O43}
hdg: 141, bias:  98
{s  -1}
msg: 09:41:42.799{LT22.2556}
msg: 09:41:42.809{LN8.0345}
msg: 09:41:42.820{LA146}
{lt  0.48}
posAV: [-673.06, 2255.23]
time: 1610386902.8316298
wpt: 31 raw hdg:  141.0
raw speed:  1.22
filtered EN pos: -673.05/2255.32
Filtered hdg:  144.0
Filtered speed:   1.36
Kalman pos vec: [  11.86,  -20.72]
progress vec: [  13.37,  -19.70]
xtrack vec: [   1.51,    1.03]
aiming vector: [  10.58,  -12.33]
Kalman az set to 139
{d 32.3} 
{c139} 
{ln  1.8} 
{lt  0.5} 
msg: 09:41:43.253{O44}
hdg: 142, bias:  98
{s  -2}
msg: 09:41:43.556{O43}
hdg: 141, bias:  98
{s  -1}
msg: 09:41:43.703{O44}
hdg: 142, bias:  98
{s  -2}
msg: 09:41:43.814{LT22.2444}
msg: 09:41:43.824{LN8.0255}
msg: 09:41:43.834{LA145}
{lt  0.48}
posAV: [-672.30, 2254.10]
time: 1610386903.835641
wpt: 31 raw hdg:  142.0
raw speed:  1.22
filtered EN pos: -672.27/2254.18
Filtered hdg:  145.0
Filtered speed:   1.32
Kalman pos vec: [  12.64,  -21.86]
progress vec: [  14.15,  -20.84]
xtrack vec: [   1.50,    1.02]
aiming vector: [  10.18,  -11.76]
Kalman az set to 139
{d 31.0} 
{c139} 
{ln  1.8} 
{lt  0.5} 
msg: 09:41:43.863{O43}
hdg: 141, bias:  98
{s  -1}
msg: 09:41:43.905{O42}
hdg: 140, bias:  98
{s   0}
msg: 09:41:43.948{O43}
hdg: 141, bias:  98
{s  -1}
msg: 09:41:44.250{O42}
hdg: 140, bias:  98
{s   0}
msg: 09:41:44.558{O43}
hdg: 141, bias:  98
{s  -1}
msg: 09:41:44.656{O42}
hdg: 140, bias:  98
{s   0}
msg: 09:41:44.800{O43}
hdg: 141, bias:  98
{s  -1}
msg: 09:41:44.821{LT22.2336}
msg: 09:41:44.833{LN8.0150}
msg: 09:41:44.847{LA143}
{lt  0.47}
posAV: [-671.42, 2253.00]
time: 1610386904.84926
wpt: 31 raw hdg:  141.0
raw speed:  1.22
filtered EN pos: -671.47/2253.03
Filtered hdg:  144.0
Filtered speed:   1.32
Kalman pos vec: [  13.44,  -23.01]
progress vec: [  14.93,  -22.00]
xtrack vec: [   1.49,    1.01]
aiming vector: [   9.78,  -11.19]
Kalman az set to 138
{d 29.6} 
{c139} 
{ln  1.8} 
{lt  0.5} 
{s  -2}
msg: 09:41:44.954{O44}
hdg: 142, bias:  98
{s  -3}
msg: 09:41:45.054{O43}
hdg: 141, bias:  98
{s  -2}
msg: 09:41:45.103{O42}
hdg: 140, bias:  98
{s  -1}
msg: 09:41:45.407{O43}
hdg: 141, bias:  98
{s  -2}
msg: 09:41:45.505{O44}
hdg: 142, bias:  98
{s  -3}
msg: 09:41:45.603{O43}
hdg: 141, bias:  98
{s  -2}
msg: 09:41:45.831{LT22.2228}
msg: 09:41:45.843{LN8.0046}
msg: 09:41:45.870{LA141}
{lt  0.46}
posAV: [-670.55, 2251.91]
time: 1610386905.871192
wpt: 31 raw hdg:  141.0
raw speed:  1.22
filtered EN pos: -670.64/2251.90
Filtered hdg:  144.0
Filtered speed:   1.31
Kalman pos vec: [  14.27,  -24.14]
progress vec: [  15.72,  -23.16]
xtrack vec: [   1.45,    0.98]
aiming vector: [   9.34,  -10.64]
Kalman az set to 138
{d 28.2} 
{c139} 
{ln  1.8} 
{lt  0.5} 
msg: 09:41:46.107{O42}
hdg: 140, bias:  98
{s  -1}
msg: 09:41:46.208{O43}
hdg: 141, bias:  98
{s  -2}
msg: 09:41:46.309{O42}
hdg: 140, bias:  98
{s  -1}
msg: 09:41:46.508{O43}
hdg: 141, bias:  98
{s  -2}
msg: 09:41:46.608{O42}
hdg: 140, bias:  98
{s  -1}
msg: 09:41:46.756{O43}
hdg: 141, bias:  98
{s  -2}
msg: 09:41:46.834{LT22.2116}
msg: 09:41:46.845{LN7.9956}
msg: 09:41:46.856{LA144}
{lt  0.47}
posAV: [-669.80, 2250.77]
time: 1610386906.8767338
wpt: 31 raw hdg:  141.0
raw speed:  1.22
filtered EN pos: -669.84/2250.79
Filtered hdg:  144.0
Filtered speed:   1.31
Kalman pos vec: [  15.07,  -25.25]
progress vec: [  16.48,  -24.29]
xtrack vec: [   1.42,    0.96]
aiming vector: [   8.93,  -10.10]
Kalman az set to 138
{d 26.8} 
{c139} 
{ln  1.7} 
{lt  0.5} 
msg: 09:41:47.009{O42}
hdg: 140, bias:  98
{s  -1}
msg: 09:41:47.509{O43}
hdg: 141, bias:  98
{s  -2}
msg: 09:41:47.812{O42}
hdg: 140, bias:  98
{s  -1}
msg: 09:41:47.852{LT22.2016}
msg: 09:41:47.865{LN7.9855}
msg: 09:41:47.878{LA139}
{lt  0.46}
posAV: [-668.95, 2249.76]
time: 1610386907.882786
wpt: 31 raw hdg:  140.0
raw speed:  1.22
filtered EN pos: -669.05/2249.73
Filtered hdg:  143.0
Filtered speed:   1.28
Kalman pos vec: [  15.86,  -26.31]
progress vec: [  17.23,  -25.39]
xtrack vec: [   1.37,    0.93]
aiming vector: [   8.50,   -9.58]
Kalman az set to 138
{d 25.5} 
{c138} 
{ln  1.7} 
{lt  0.5} 
msg: 09:41:47.961{O43}
hdg: 141, bias:  98
{s  -2}
msg: 09:41:48.116{O42}
hdg: 140, bias:  98
{s  -1}
msg: 09:41:48.851{LT22.1911}
msg: 09:41:48.873{LN7.9754}
msg: 09:41:48.887{LA137}
{lt  0.45}
posAV: [-668.11, 2248.69]
time: 1610386908.889944
wpt: 31 raw hdg:  140.0
raw speed:  1.22
filtered EN pos: -668.22/2248.66
Filtered hdg:  143.0
Filtered speed:   1.30
Kalman pos vec: [  16.69,  -27.38]
progress vec: [  17.99,  -26.50]
xtrack vec: [   1.30,    0.88]
aiming vector: [   8.05,   -9.07]
Kalman az set to 138
{d 24.1} 
{c138} 
{ln  1.6} 
{lt  0.4} 
msg: 09:41:49.011{O43}
hdg: 141, bias:  98
{s  -2}
msg: 09:41:49.162{O42}
hdg: 140, bias:  98
{s  -1}
msg: 09:41:49.418{O43}
hdg: 141, bias:  98
{s  -2}
msg: 09:41:49.618{O42}
hdg: 140, bias:  98
{s  -1}
msg: 09:41:49.869{LT22.1803}
msg: 09:41:49.882{LN7.9650}
msg: 09:41:49.906{LA139}
{lt  0.46}
posAV: [-667.24, 2247.60]
time: 1610386909.9084342
wpt: 31 raw hdg:  140.0
raw speed:  1.22
filtered EN pos: -667.36/2247.56
Filtered hdg:  143.0
Filtered speed:   1.31
Kalman pos vec: [  17.55,  -28.48]
progress vec: [  18.77,  -27.65]
xtrack vec: [   1.22,    0.83]
aiming vector: [   7.58,   -8.55]
Kalman az set to 138
{d 22.7} 
{c138} 
{ln  1.5} 
{lt  0.5} 
msg: 09:41:49.937{O43}
hdg: 141, bias:  98
{s  -2}
msg: 09:41:50.018{O42}
hdg: 140, bias:  98
{s  -1}
msg: 09:41:50.118{O43}
hdg: 141, bias:  98
{s  -2}
msg: 09:41:50.520{O42}
hdg: 140, bias:  98
{s  -1}
msg: 09:41:50.879{LT22.1692}
msg: 09:41:50.889{LN7.9564}
msg: 09:41:50.900{LA142}
{lt  0.47}
posAV: [-666.51, 2246.48]
time: 1610386910.911952
wpt: 31 raw hdg:  140.0
raw speed:  1.22
filtered EN pos: -666.55/2246.49
Filtered hdg:  143.0
Filtered speed:   1.29
Kalman pos vec: [  18.36,  -29.55]
progress vec: [  19.52,  -28.76]
xtrack vec: [   1.16,    0.79]
aiming vector: [   7.15,   -8.04]
Kalman az set to 138
{d 21.4} 
{c138} 
{ln  1.4} 
{lt  0.5} 
msg: 09:41:51.889{LT22.1580}
msg: 09:41:51.900{LN7.9470}
msg: 09:41:51.911{LA145}
{lt  0.48}
posAV: [-665.73, 2245.34]
time: 1610386911.9121718
wpt: 31 raw hdg:  140.0
raw speed:  1.22
filtered EN pos: -665.73/2245.39
Filtered hdg:  143.0
Filtered speed:   1.31
Kalman pos vec: [  19.18,  -30.65]
progress vec: [  20.29,  -29.89]
xtrack vec: [   1.11,    0.75]
aiming vector: [   6.72,   -7.50]
Kalman az set to 138
{d 20.0} 
{c138} 
{ln  1.3} 
{lt  0.5} 
msg: 09:41:52.073{O43}
hdg: 141, bias:  98
{s  -2}
msg: 09:41:52.222{O42}
hdg: 140, bias:  98
{s  -1}
msg: 09:41:52.517{O43}
hdg: 141, bias:  98
{s  -2}
msg: 09:41:52.573{O42}
hdg: 140, bias:  98
{s  -1}
msg: 09:41:52.899{LT22.1465}
msg: 09:41:52.918{LN7.9362}
posAV: [-664.82, 2244.17]
time: 1610386912.9196618
wpt: 31 raw hdg:  140.0
raw speed:  1.22
filtered EN pos: -664.86/2244.23
Filtered hdg:  143.0
Filtered speed:   1.36
Kalman pos vec: [  20.05,  -31.81]
progress vec: [  21.10,  -31.09]
xtrack vec: [   1.05,    0.72]
aiming vector: [   6.25,   -6.94]
Kalman az set to 137
{d 18.6} 
{c138} 
{ln  1.3} 
{lt  0.5} 
{s  -2}
msg: 09:41:52.978{LA141}
{lt  0.46}
msg: 09:41:53.029{O41}
hdg: 139, bias:  98
{s  -1}
msg: 09:41:53.578{O42}
hdg: 140, bias:  98
{s  -2}
msg: 09:41:53.723{O41}
hdg: 139, bias:  98
{s  -1}
msg: 09:41:53.771{O40}
hdg: 138, bias:  98
{s   0}
msg: 09:41:53.874{O41}
hdg: 139, bias:  98
{s  -1}
msg: 09:41:53.911{LT22.1350}
msg: 09:41:53.924{LN7.9261}
posAV: [-663.98, 2243.01]
time: 1610386913.926493
wpt: 31 raw hdg:  139.0
raw speed:  1.22
filtered EN pos: -664.00/2243.07
Filtered hdg:  142.0
Filtered speed:   1.35
Kalman pos vec: [  20.91,  -32.97]
progress vec: [  21.91,  -32.29]
xtrack vec: [   1.00,    0.68]
aiming vector: [   5.79,   -6.38]
Kalman az set to 137
{d 17.1} 
{c138} 
{ln  1.2} 
{lt  0.5} 
msg: 09:41:53.953{LA150}
{lt  0.49}
msg: 09:41:53.974{O42}
hdg: 140, bias:  98
{s  -2}
msg: 09:41:54.074{O41}
hdg: 139, bias:  98
{s  -1}
